Unnamed: 0,FileName,VID,DirName,title,vod_filename,zh_srt,ar_srt,en_srt,level,audio_ratio,pinyin_srt
89,huoshan/家有儿女/夏东海带孩子们下馆子花了五百 两千块钱真的能撑一周吗 #家有儿女 #因为一个片段看了整部剧.mp4,v0332eg10064ct6men2ljht9en9ee700,,夏东海带孩子们下馆子花了五百 两千块钱真的能撑一周吗 #家有儿女 #因为一个片段看了整部剧,95f31e85-46a6-4d9c-bf68-2873b3e4e882.mp4,huoshan\家有儿女\srt_dir\v0332eg10064ct6men2ljht9en9ee700_Chinese.srt,huoshan\家有儿女\srt_dir\v0332eg10064ct6men2ljht9en9ee700_Arabic.srt,huoshan\家有儿女\srt_dir\v0332eg10064ct6men2ljht9en9ee700_English.srt,HSK3,0.8140227854030577,huoshan\家有儿女\srt_dir\v0332eg10064ct6men2ljht9en9ee700_Pinyin.srt
90,huoshan/家有儿女/姥姥爷爷互掐，路过的狗都要停下看一眼。 #家有儿女 #桂田姥姥 #文兴宇爷爷.mp4,v0232eg10064ct6mep2ljhtbubs8eueg,,姥姥爷爷互掐，路过的狗都要停下看一眼。 #家有儿女 #桂田姥姥 #文兴宇爷爷,e04c8a87-5ce0-40fc-b1eb-89a644a04cf6.mp4,huoshan\家有儿女\srt_dir\v0232eg10064ct6mep2ljhtbubs8eueg_Chinese.srt,huoshan\家有儿女\srt_dir\v0232eg10064ct6mep2ljhtbubs8eueg_Arabic.srt,huoshan\家有儿女\srt_dir\v0232eg10064ct6mep2ljhtbubs8eueg_English.srt,HSK3,0.9668630226646574,huoshan\家有儿女\srt_dir\v0232eg10064ct6mep2ljhtbubs8eueg_Pinyin.srt
91,huoshan/家有儿女/三个孩子想要的东西都降价了 可是没有零花钱怎么办呢 #因为一个片段看了整部剧 #家有儿女.mp4,v0d32eg10064ct6meq2ljhtd7u6csadg,,三个孩子想要的东西都降价了 可是没有零花钱怎么办呢 #因为一个片段看了整部剧 #家有儿女,88854612-9fa8-4b4e-a111-e9cabd1b371e.mp4,huoshan\家有儿女\srt_dir\v0d32eg10064ct6meq2ljhtd7u6csadg_Chinese.srt,huoshan\家有儿女\srt_dir\v0d32eg10064ct6meq2ljhtd7u6csadg_Arabic.srt,huoshan\家有儿女\srt_dir\v0d32eg10064ct6meq2ljhtd7u6csadg_English.srt,HSK3,0.7951360648246806,huoshan\家有儿女\srt_dir\v0d32eg10064ct6meq2ljhtd7u6csadg_Pinyin.srt
92,huoshan/家有儿女/那些年刘星挨过的揍…… #家有儿女 #家有儿女第一部 #刘星 #刘梅.mp4,v0332eg10064ct6meraljhteqi52270g,,那些年刘星挨过的揍…… #家有儿女 #家有儿女第一部 #刘星 #刘梅,2b6419a1-744e-41c9-bef2-631b962029fc.mp4,huoshan\家有儿女\srt_dir\v0332eg10064ct6meraljhteqi52270g_Chinese.srt,huoshan\家有儿女\srt_dir\v0332eg10064ct6meraljhteqi52270g_Arabic.srt,huoshan\家有儿女\srt_dir\v0332eg10064ct6meraljhteqi52270g_English.srt,HSK3,0.7368488381655535,huoshan\家有儿女\srt_dir\v0332eg10064ct6meraljhteqi52270g_Pinyin.srt
93,huoshan/家有儿女/小雪的潮流穿搭出现人传人现象 刘星小雨有样学样也穿成大人模样 #家有儿女 #因为一个片段看了整部剧.mp4,v0232eg10064ct6merqljht29jm7oma0,,小雪的潮流穿搭出现人传人现象 刘星小雨有样学样也穿成大人模样 #家有儿女 #因为一个片段看了整部剧,e6647c29-9b11-44de-ba4a-81beef59ae3d.mp4,huoshan\家有儿女\srt_dir\v0232eg10064ct6merqljht29jm7oma0_Chinese.srt,huoshan\家有儿女\srt_dir\v0232eg10064ct6merqljht29jm7oma0_Arabic.srt,huoshan\家有儿女\srt_dir\v0232eg10064ct6merqljht29jm7oma0_English.srt,HSK3,0.8702755987035555,huoshan\家有儿女\srt_dir\v0232eg10064ct6merqljht29jm7oma0_Pinyin.srt
94,huoshan/家有儿女/刘梅夏东海决定挽回孩子们的心 没想到玛丽先出手了 #因为一个片段看了整部剧 #家有儿女.mp4,v0d32eg10064ct6meu2ljhtcru1sc5m0,,刘梅夏东海决定挽回孩子们的心 没想到玛丽先出手了 #因为一个片段看了整部剧 #家有儿女,2f3cf449-8fe3-46b9-821d-b655797bdbfb.mp4,huoshan\家有儿女\srt_dir\v0d32eg10064ct6meu2ljhtcru1sc5m0_Chinese.srt,huoshan\家有儿女\srt_dir\v0d32eg10064ct6meu2ljhtcru1sc5m0_Arabic.srt,huoshan\家有儿女\srt_dir\v0d32eg10064ct6meu2ljhtcru1sc5m0_English.srt,HSK3,0.7232086944411908,huoshan\家有儿女\srt_dir\v0d32eg10064ct6meu2ljhtcru1sc5m0_Pinyin.srt
95,huoshan/家有儿女/打碎一花瓶就能奖励一手机 姥姥可不信还有这种好事 #因为一个片段看了整部剧 #我在抖音追剧 #家有儿女.mp4,v0332eg10064ct6mev2ljht5s2bft18g,,打碎一花瓶就能奖励一手机 姥姥可不信还有这种好事 #因为一个片段看了整部剧 #我在抖音追剧 #家有儿女,8e358295-4f73-429a-a600-2c49ba03f226.mp4,huoshan\家有儿女\srt_dir\v0332eg10064ct6mev2ljht5s2bft18g_Chinese.srt,huoshan\家有儿女\srt_dir\v0332eg10064ct6mev2ljht5s2bft18g_Arabic.srt,huoshan\家有儿女\srt_dir\v0332eg10064ct6mev2ljht5s2bft18g_English.srt,HSK3,0.9336928270861796,huoshan\家有儿女\srt_dir\v0332eg10064ct6mev2ljht5s2bft18g_Pinyin.srt
96,huoshan/家有儿女/爷爷半夜上厕所发现灯亮着 究竟是谁不随手关灯？ #因为一个片段看了整部剧 #好剧推荐 #家有儿女.mp4,v0d32eg10064ct6mf2aljhtcvr4rb3u0,,爷爷半夜上厕所发现灯亮着 究竟是谁不随手关灯？ #因为一个片段看了整部剧 #好剧推荐 #家有儿女,ac8bc336-2c76-48eb-b743-b64136e33c93.mp4,huoshan\家有儿女\srt_dir\v0d32eg10064ct6mf2aljhtcvr4rb3u0_Chinese.srt,huoshan\家有儿女\srt_dir\v0d32eg10064ct6mf2aljhtcvr4rb3u0_Arabic.srt,huoshan\家有儿女\srt_dir\v0d32eg10064ct6mf2aljhtcvr4rb3u0_English.srt,HSK3,0.8746006777891469,huoshan\家有儿女\srt_dir\v0d32eg10064ct6mf2aljhtcvr4rb3u0_Pinyin.srt
97,huoshan/家有儿女/刘星做了一件会得到奖励的事情 而小雪缺把花瓶打碎了 #因为一个片段看了整部剧 #家有儿女 #好剧推荐.mp4,v0332eg10064ct6mf52ljht7pjsld420,,刘星做了一件会得到奖励的事情 而小雪缺把花瓶打碎了 #因为一个片段看了整部剧 #家有儿女 #好剧推荐,7a358f9c-6e27-420e-863b-2a3846d8348d.mp4,huoshan\家有儿女\srt_dir\v0332eg10064ct6mf52ljht7pjsld420_Chinese.srt,huoshan\家有儿女\srt_dir\v0332eg10064ct6mf52ljht7pjsld420_Arabic.srt,huoshan\家有儿女\srt_dir\v0332eg10064ct6mf52ljht7pjsld420_English.srt,HSK3,0.4688375395845352,huoshan\家有儿女\srt_dir\v0332eg10064ct6mf52ljht7pjsld420_Pinyin.srt
98,huoshan/家有儿女/刘梅夏东海为孩子操碎了心 孩子们却一点也不领情 #因为一个片段看了整部剧 #家有儿女.mp4,v0232eg10064ct6mf62ljhtbubs8eulg,,刘梅夏东海为孩子操碎了心 孩子们却一点也不领情 #因为一个片段看了整部剧 #家有儿女,cb800315-0d2c-4642-a5b7-d1c275100cfa.mp4,huoshan\家有儿女\srt_dir\v0232eg10064ct6mf62ljhtbubs8eulg_Chinese.srt,huoshan\家有儿女\srt_dir\v0232eg10064ct6mf62ljhtbubs8eulg_Arabic.srt,huoshan\家有儿女\srt_dir\v0232eg10064ct6mf62ljhtbubs8eulg_English.srt,HSK3,0.8151127984092977,huoshan\家有儿女\srt_dir\v0232eg10064ct6mf62ljhtbubs8eulg_Pinyin.srt
99,huoshan/家有儿女/同学们认为小雨是骗人的，难道小雨真的不能演外星人吗 #家有儿女.mp4,v0d32eg10064ct6mf7iljht86hlbc5ag,,同学们认为小雨是骗人的，难道小雨真的不能演外星人吗 #家有儿女,000294cf-ac98-46ea-a055-15a7b01d7c2e.mp4,huoshan\家有儿女\srt_dir\v0d32eg10064ct6mf7iljht86hlbc5ag_Chinese.srt,huoshan\家有儿女\srt_dir\v0d32eg10064ct6mf7iljht86hlbc5ag_Arabic.srt,huoshan\家有儿女\srt_dir\v0d32eg10064ct6mf7iljht86hlbc5ag_English.srt,HSK3,0.8532232400120415,huoshan\家有儿女\srt_dir\v0d32eg10064ct6mf7iljht86hlbc5ag_Pinyin.srt
100,huoshan/家有儿女/又是礼物又是演出 玛丽俘获了所有孩子的心 #家有儿女 #因为一个片段看了整部剧.mp4,v0332eg10064ct6mf9aljhtfjkrfr5m0,,又是礼物又是演出 玛丽俘获了所有孩子的心 #家有儿女 #因为一个片段看了整部剧,cff9aba7-1f82-4047-b66d-06fe9d642630.mp4,huoshan\家有儿女\srt_dir\v0332eg10064ct6mf9aljhtfjkrfr5m0_Chinese.srt,huoshan\家有儿女\srt_dir\v0332eg10064ct6mf9aljhtfjkrfr5m0_Arabic.srt,huoshan\家有儿女\srt_dir\v0332eg10064ct6mf9aljhtfjkrfr5m0_English.srt,HSK3,0.8711981696419662,huoshan\家有儿女\srt_dir\v0332eg10064ct6mf9aljhtfjkrfr5m0_Pinyin.srt
101,huoshan/家有儿女/夏东海让刘星给小雪讲故事 三个孩子一起给妈妈洗脚 #因为一个片段看了整部剧 #好剧分享 #家有儿女.mp4,v0232eg10064ct6mfailjhtbt31bds9g,,夏东海让刘星给小雪讲故事 三个孩子一起给妈妈洗脚 #因为一个片段看了整部剧 #好剧分享 #家有儿女,139e1511-7ae3-483c-a0f1-192398b77195.mp4,huoshan\家有儿女\srt_dir\v0232eg10064ct6mfailjhtbt31bds9g_Chinese.srt,huoshan\家有儿女\srt_dir\v0232eg10064ct6mfailjhtbt31bds9g_Arabic.srt,huoshan\家有儿女\srt_dir\v0232eg10064ct6mfailjhtbt31bds9g_English.srt,HSK3,0.8723712594823703,huoshan\家有儿女\srt_dir\v0232eg10064ct6mfailjhtbt31bds9g_Pinyin.srt
102,huoshan/家有儿女/刘梅要去国外出差 孩子们的幸福生活就要开始啦 #因为一个片段看了整部剧 #家有儿女.mp4,v0d32eg10064ct6mfbiljhtf9e13d4ig,,刘梅要去国外出差 孩子们的幸福生活就要开始啦 #因为一个片段看了整部剧 #家有儿女,3f0b1304-26f3-46aa-b781-0453f24c92b1.mp4,huoshan\家有儿女\srt_dir\v0d32eg10064ct6mfbiljhtf9e13d4ig_Chinese.srt,huoshan\家有儿女\srt_dir\v0d32eg10064ct6mfbiljhtf9e13d4ig_Arabic.srt,huoshan\家有儿女\srt_dir\v0d32eg10064ct6mfbiljhtf9e13d4ig_English.srt,HSK3,0.8346300603831358,huoshan\家有儿女\srt_dir\v0d32eg10064ct6mfbiljhtf9e13d4ig_Pinyin.srt
103,huoshan/家有儿女/刘星小雨坐上了玛丽的宝马车 还给小雪带回去了礼物 #家有儿女 #因为一个片段看了整部剧.mp4,v0332eg10064ct6mfdaljht1m968s64g,,刘星小雨坐上了玛丽的宝马车 还给小雪带回去了礼物 #家有儿女 #因为一个片段看了整部剧,cb9c63f2-ac5d-42d3-b7f6-d5586b2a6eb3.mp4,huoshan\家有儿女\srt_dir\v0332eg10064ct6mfdaljht1m968s64g_Chinese.srt,huoshan\家有儿女\srt_dir\v0332eg10064ct6mfdaljht1m968s64g_Arabic.srt,huoshan\家有儿女\srt_dir\v0332eg10064ct6mfdaljht1m968s64g_English.srt,HSK3,0.6977248641910659,huoshan\家有儿女\srt_dir\v0332eg10064ct6mfdaljht1m968s64g_Pinyin.srt
104,huoshan/家有儿女/刘星的爆笑名场面 一己之力承包了我的笑点 #家有儿女 #刘星 #杨紫 #家有儿女第一部.mp4,v0232eg10064ct6mfealjhtb9tp32qr0,,刘星的爆笑名场面 一己之力承包了我的笑点 #家有儿女 #刘星 #杨紫 #家有儿女第一部,9c2b7dc2-f04d-4a43-924f-1142b25af90e.mp4,huoshan\家有儿女\srt_dir\v0232eg10064ct6mfealjhtb9tp32qr0_Chinese.srt,huoshan\家有儿女\srt_dir\v0232eg10064ct6mfealjhtb9tp32qr0_Arabic.srt,huoshan\家有儿女\srt_dir\v0232eg10064ct6mfealjhtb9tp32qr0_English.srt,HSK3,0.8821287383218988,huoshan\家有儿女\srt_dir\v0232eg10064ct6mfealjhtb9tp32qr0_Pinyin.srt
105,huoshan/家有儿女/这样的家长是所有孩子的心中的完美家庭 #家有儿女 #刘星 #胡一统 #家有儿女第一部.mp4,v0d32eg10064ct6mfeqljhteu3uo17g0,,这样的家长是所有孩子的心中的完美家庭 #家有儿女 #刘星 #胡一统 #家有儿女第一部,4fca415a-16bf-4fc8-a856-219b64f403ed.mp4,huoshan\家有儿女\srt_dir\v0d32eg10064ct6mfeqljhteu3uo17g0_Chinese.srt,huoshan\家有儿女\srt_dir\v0d32eg10064ct6mfeqljhteu3uo17g0_Arabic.srt,huoshan\家有儿女\srt_dir\v0d32eg10064ct6mfeqljhteu3uo17g0_English.srt,HSK3,0.8317786981495372,huoshan\家有儿女\srt_dir\v0d32eg10064ct6mfeqljhteu3uo17g0_Pinyin.srt
106,huoshan/家有儿女/小黄豆丢了小雨非常伤心 刘梅为了补偿小雨买了只大鸭子 #因为一个片段看了整部剧 #好剧推荐 #家有儿女.mp4,v0332eg10064ct6mffqljhtemt0mrgf0,,小黄豆丢了小雨非常伤心 刘梅为了补偿小雨买了只大鸭子 #因为一个片段看了整部剧 #好剧推荐 #家有儿女,d69b1681-7cb4-4432-8532-e11b903e19a1.mp4,huoshan\家有儿女\srt_dir\v0332eg10064ct6mffqljhtemt0mrgf0_Chinese.srt,huoshan\家有儿女\srt_dir\v0332eg10064ct6mffqljhtemt0mrgf0_Arabic.srt,huoshan\家有儿女\srt_dir\v0332eg10064ct6mffqljhtemt0mrgf0_English.srt,HSK3,0.861554076749814,huoshan\家有儿女\srt_dir\v0332eg10064ct6mffqljhtemt0mrgf0_Pinyin.srt
107,huoshan/家有儿女/夏东海没钱了孩子们还想吃好的 最后刘梅只能去游乐场接人了 #因为一个片段看了整部剧 #家有儿女.mp4,v0232eg10064ct6mfiqljht29jm7omt0,,夏东海没钱了孩子们还想吃好的 最后刘梅只能去游乐场接人了 #因为一个片段看了整部剧 #家有儿女,b2f06c65-dd7d-469d-84de-8f241d90c566.mp4,huoshan\家有儿女\srt_dir\v0232eg10064ct6mfiqljht29jm7omt0_Chinese.srt,huoshan\家有儿女\srt_dir\v0232eg10064ct6mfiqljht29jm7omt0_Arabic.srt,huoshan\家有儿女\srt_dir\v0232eg10064ct6mfiqljht29jm7omt0_English.srt,HSK3,0.7363910013134457,huoshan\家有儿女\srt_dir\v0232eg10064ct6mfiqljht29jm7omt0_Pinyin.srt
108,huoshan/家有儿女/刘星乐天积极的生活态度，源于他自己强大的精神内核 #家有儿女第一部 #刘星 #张一山 #家有儿女.mp4,v0d32eg10064ct6mfmqljhtd7u6csap0,,刘星乐天积极的生活态度，源于他自己强大的精神内核 #家有儿女第一部 #刘星 #张一山 #家有儿女,93b97816-e075-4e11-a1ae-80c0d8848566.mp4,huoshan\家有儿女\srt_dir\v0d32eg10064ct6mfmqljhtd7u6csap0_Chinese.srt,huoshan\家有儿女\srt_dir\v0d32eg10064ct6mfmqljhtd7u6csap0_Arabic.srt,huoshan\家有儿女\srt_dir\v0d32eg10064ct6mfmqljhtd7u6csap0_English.srt,HSK3,0.9262896318272642,huoshan\家有儿女\srt_dir\v0d32eg10064ct6mfmqljhtd7u6csap0_Pinyin.srt
109,huoshan/家有儿女/小雪号召同学们捐衣服 没想到好心办了坏事 #家有儿女 #因为一个片段看了整部剧.mp4,v0332eg10064ct6mfnaljhteqi5227j0,,小雪号召同学们捐衣服 没想到好心办了坏事 #家有儿女 #因为一个片段看了整部剧,f0136596-fa52-4419-90ca-1d46803683a7.mp4,huoshan\家有儿女\srt_dir\v0332eg10064ct6mfnaljhteqi5227j0_Chinese.srt,huoshan\家有儿女\srt_dir\v0332eg10064ct6mfnaljhteqi5227j0_Arabic.srt,huoshan\家有儿女\srt_dir\v0332eg10064ct6mfnaljhteqi5227j0_English.srt,HSK3,0.848098235663715,huoshan\家有儿女\srt_dir\v0332eg10064ct6mfnaljhteqi5227j0_Pinyin.srt
110,huoshan/家有儿女/姥姥偷偷抽烟被小雨发现 小雨也不坚持了非要吃糖 #因为一个片段看了整部剧 #家有儿女.mp4,v0232eg10064ct6mfq2ljht676rhdni0,,姥姥偷偷抽烟被小雨发现 小雨也不坚持了非要吃糖 #因为一个片段看了整部剧 #家有儿女,4bc0dd71-657f-4519-8e25-d124b3ec27a5.mp4,huoshan\家有儿女\srt_dir\v0232eg10064ct6mfq2ljht676rhdni0_Chinese.srt,huoshan\家有儿女\srt_dir\v0232eg10064ct6mfq2ljht676rhdni0_Arabic.srt,huoshan\家有儿女\srt_dir\v0232eg10064ct6mfq2ljht676rhdni0_English.srt,HSK3,0.885817831756239,huoshan\家有儿女\srt_dir\v0232eg10064ct6mfq2ljht676rhdni0_Pinyin.srt
111,huoshan/家有儿女/不愧是母子，连害怕的动作都一样 #家有儿女 #刘星 #刘梅.mp4,v0d32eg10064ct6mfsaljhteboa4tpu0,,不愧是母子，连害怕的动作都一样 #家有儿女 #刘星 #刘梅,d29a84fb-8678-4d03-a678-7396ef92add0.mp4,huoshan\家有儿女\srt_dir\v0d32eg10064ct6mfsaljhteboa4tpu0_Chinese.srt,huoshan\家有儿女\srt_dir\v0d32eg10064ct6mfsaljhteboa4tpu0_Arabic.srt,huoshan\家有儿女\srt_dir\v0d32eg10064ct6mfsaljhteboa4tpu0_English.srt,HSK3,0.6267346927733984,huoshan\家有儿女\srt_dir\v0d32eg10064ct6mfsaljhteboa4tpu0_Pinyin.srt
112,huoshan/家有儿女/家务卡规则出现漏洞 三个孩子都不做家务了 #因为一个片段看了整部剧 #家有儿女.mp4,v0332eg10064ct6mftaljhtdd6ticf7g,,家务卡规则出现漏洞 三个孩子都不做家务了 #因为一个片段看了整部剧 #家有儿女,1550390d-b7f6-4a3e-b252-105bcb4a041f.mp4,huoshan\家有儿女\srt_dir\v0332eg10064ct6mftaljhtdd6ticf7g_Chinese.srt,huoshan\家有儿女\srt_dir\v0332eg10064ct6mftaljhtdd6ticf7g_Arabic.srt,huoshan\家有儿女\srt_dir\v0332eg10064ct6mftaljhtdd6ticf7g_English.srt,HSK3,0.8441923146182115,huoshan\家有儿女\srt_dir\v0332eg10064ct6mftaljhtdd6ticf7g_Pinyin.srt
113,huoshan/家有儿女/刘梅夏东海十分失望 但是小雪确是另有隐情 #因为一个片段看了整部剧 #家有儿女.mp4,v0d32eg10064ct6mg1aljht86hlbc5q0,,刘梅夏东海十分失望 但是小雪确是另有隐情 #因为一个片段看了整部剧 #家有儿女,d969533a-eaa6-486a-a68c-d894a3506048.mp4,huoshan\家有儿女\srt_dir\v0d32eg10064ct6mg1aljht86hlbc5q0_Chinese.srt,huoshan\家有儿女\srt_dir\v0d32eg10064ct6mg1aljht86hlbc5q0_Arabic.srt,huoshan\家有儿女\srt_dir\v0d32eg10064ct6mg1aljht86hlbc5q0_English.srt,HSK3,0.8056620052233728,huoshan\家有儿女\srt_dir\v0d32eg10064ct6mg1aljht86hlbc5q0_Pinyin.srt
114,huoshan/家有儿女/刘梅身心俱疲回家 这次可以好好休息了吗 #好剧推荐 #因为一个片段看了整部剧 #家有儿女.mp4,v0232eg10064ct6mgbaljhtbt31bdt70,,刘梅身心俱疲回家 这次可以好好休息了吗 #好剧推荐 #因为一个片段看了整部剧 #家有儿女,1828a31d-2fdd-4feb-b0c3-55af6ad15ca7.mp4,huoshan\家有儿女\srt_dir\v0232eg10064ct6mgbaljhtbt31bdt70_Chinese.srt,huoshan\家有儿女\srt_dir\v0232eg10064ct6mgbaljhtbt31bdt70_Arabic.srt,huoshan\家有儿女\srt_dir\v0232eg10064ct6mgbaljhtbt31bdt70_English.srt,HSK3,0.6040126758614144,huoshan\家有儿女\srt_dir\v0232eg10064ct6mgbaljhtbt31bdt70_Pinyin.srt
115,huoshan/家有儿女/小雪做了一件很那个的事 把夏东海都听愣了 #因为一个片段看了整部剧 #家有儿女.mp4,v0d32eg10064ct6mgdaljhtdji62qs4g,,小雪做了一件很那个的事 把夏东海都听愣了 #因为一个片段看了整部剧 #家有儿女,e076a151-e37b-4a3b-a648-e5cb759127a8.mp4,huoshan\家有儿女\srt_dir\v0d32eg10064ct6mgdaljhtdji62qs4g_Chinese.srt,huoshan\家有儿女\srt_dir\v0d32eg10064ct6mgdaljhtdji62qs4g_Arabic.srt,huoshan\家有儿女\srt_dir\v0d32eg10064ct6mgdaljhtdji62qs4g_English.srt,HSK3,0.8783160048385242,huoshan\家有儿女\srt_dir\v0d32eg10064ct6mgdaljhtdji62qs4g_Pinyin.srt
116,huoshan/家有儿女/除了刘星换谁都得抑郁 #家有儿女 #杨紫 #刘星 #家有儿女第一部.mp4,v0332eg10064ct6mgialjhtfjkrfr69g,,除了刘星换谁都得抑郁 #家有儿女 #杨紫 #刘星 #家有儿女第一部,03b26868-9c46-4548-ace0-efd0b7441cd5.mp4,huoshan\家有儿女\srt_dir\v0332eg10064ct6mgialjhtfjkrfr69g_Chinese.srt,huoshan\家有儿女\srt_dir\v0332eg10064ct6mgialjhtfjkrfr69g_Arabic.srt,huoshan\家有儿女\srt_dir\v0332eg10064ct6mgialjhtfjkrfr69g_English.srt,HSK3,0.735725627183233,huoshan\家有儿女\srt_dir\v0332eg10064ct6mgialjhtfjkrfr69g_Pinyin.srt
117,huoshan/家有儿女/刘星自告奋勇教姥姥学英语 结果给自己挖了个大坑 #家有儿女 #因为一个片段看了整部剧.mp4,v0232eg10064ct6mgj2ljht1ngro59i0,,刘星自告奋勇教姥姥学英语 结果给自己挖了个大坑 #家有儿女 #因为一个片段看了整部剧,de90fd4f-a63b-4f34-82b8-792a3eb09435.mp4,huoshan\家有儿女\srt_dir\v0232eg10064ct6mgj2ljht1ngro59i0_Chinese.srt,huoshan\家有儿女\srt_dir\v0232eg10064ct6mgj2ljht1ngro59i0_Arabic.srt,huoshan\家有儿女\srt_dir\v0232eg10064ct6mgj2ljht1ngro59i0_English.srt,HSK3,0.8130049716266596,huoshan\家有儿女\srt_dir\v0232eg10064ct6mgj2ljht1ngro59i0_Pinyin.srt
118,huoshan/家有儿女/小雨小雪陷入纠结 到底应不应该和玛丽走呢 #因为一个片段看了整部剧 #家有儿女.mp4,v0d32eg10064ct6mgoaljht34sq6r2q0,,小雨小雪陷入纠结 到底应不应该和玛丽走呢 #因为一个片段看了整部剧 #家有儿女,33d57bac-b19c-4ae2-b39f-dfed1a4973c6.mp4,huoshan\家有儿女\srt_dir\v0d32eg10064ct6mgoaljht34sq6r2q0_Chinese.srt,huoshan\家有儿女\srt_dir\v0d32eg10064ct6mgoaljht34sq6r2q0_Arabic.srt,huoshan\家有儿女\srt_dir\v0d32eg10064ct6mgoaljht34sq6r2q0_English.srt,HSK3,0.726490993778705,huoshan\家有儿女\srt_dir\v0d32eg10064ct6mgoaljht34sq6r2q0_Pinyin.srt
119,huoshan/家有儿女/零花钱一次性涨到了600元 这600元真的那么好拿吗 #家有儿女 #家有儿女欢乐多.mp4,v0332eg10064ct6mgr2ljhtc7vmm7g10,,零花钱一次性涨到了600元 这600元真的那么好拿吗 #家有儿女 #家有儿女欢乐多,b3ef16b3-461c-4e5e-8ba9-44e87c24553e.mp4,huoshan\家有儿女\srt_dir\v0332eg10064ct6mgr2ljhtc7vmm7g10_Chinese.srt,huoshan\家有儿女\srt_dir\v0332eg10064ct6mgr2ljhtc7vmm7g10_Arabic.srt,huoshan\家有儿女\srt_dir\v0332eg10064ct6mgr2ljhtc7vmm7g10_English.srt,HSK3,0.8081615151164081,huoshan\家有儿女\srt_dir\v0332eg10064ct6mgr2ljhtc7vmm7g10_Pinyin.srt
120,huoshan/家有儿女/刘星追踪神秘怪人 夏雪机智布局将怪人引入家门 #因为一个片段看了整部剧 #好剧推荐 #家有儿女.mp4,v0232eg10064ct6mguiljht5gshgahe0,,刘星追踪神秘怪人 夏雪机智布局将怪人引入家门 #因为一个片段看了整部剧 #好剧推荐 #家有儿女,9378ae67-2cc1-4e12-94d1-9606f62a996a.mp4,huoshan\家有儿女\srt_dir\v0232eg10064ct6mguiljht5gshgahe0_Chinese.srt,huoshan\家有儿女\srt_dir\v0232eg10064ct6mguiljht5gshgahe0_Arabic.srt,huoshan\家有儿女\srt_dir\v0232eg10064ct6mguiljht5gshgahe0_English.srt,HSK3,0.6834785492461378,huoshan\家有儿女\srt_dir\v0232eg10064ct6mguiljht5gshgahe0_Pinyin.srt
121,huoshan/舌尖/现做的肉馅被包进烫面角里，面皮劲道、肉馅鲜香汁溢，全是满足！ #省饭课代表 #打卡全国各省早餐 #内容启发搜索 #河南美食 #舌尖上的中国.mp4,v0232eg10064ct6n00aljhtabprl8l1g,,现做的肉馅被包进烫面角里，面皮劲道、肉馅鲜香汁溢，全是满足！ #省饭课代表 #打卡全国各省早餐 #内容启发搜索 #河南美食 #舌尖上的中国,d5842c60-123d-4375-b012-0d238b9a4ceb.mp4,huoshan\舌尖\srt_dir\v0232eg10064ct6n00aljhtabprl8l1g_Chinese.srt,huoshan\舌尖\srt_dir\v0232eg10064ct6n00aljhtabprl8l1g_Arabic.srt,huoshan\舌尖\srt_dir\v0232eg10064ct6n00aljhtabprl8l1g_English.srt,HSK3,0.7890451119862131,huoshan\舌尖\srt_dir\v0232eg10064ct6n00aljhtabprl8l1g_Pinyin.srt
122,huoshan/舌尖/软糯拉丝，香甜细腻，唇齿之间，爱与思念弥漫 #舌尖上的中国 #各地特色月饼上分大赛 #冰皮月饼 #内容搜索启发 #还没到中秋就馋月饼了.mp4,v0d32eg10064ct6n01iljht34sq6ratg,,软糯拉丝，香甜细腻，唇齿之间，爱与思念弥漫 #舌尖上的中国 #各地特色月饼上分大赛 #冰皮月饼 #内容搜索启发 #还没到中秋就馋月饼了,616b09cb-a968-44e2-a641-33f943f3ca62.mp4,huoshan\舌尖\srt_dir\v0d32eg10064ct6n01iljht34sq6ratg_Chinese.srt,huoshan\舌尖\srt_dir\v0d32eg10064ct6n01iljht34sq6ratg_Arabic.srt,huoshan\舌尖\srt_dir\v0d32eg10064ct6n01iljht34sq6ratg_English.srt,HSK3,0.7376855844550173,huoshan\舌尖\srt_dir\v0d32eg10064ct6n01iljht34sq6ratg_Pinyin.srt
123,huoshan/舌尖/慢火细炖，鱼的鲜，家的暖，都在这几尾跳跳鱼之中 #省饭课代表 #这才是我心中的省饭 #海鲜 #地方美食 #舌尖上的中国.mp4,v0332eg10064ct6n032ljhtc7vmm7ovg,,慢火细炖，鱼的鲜，家的暖，都在这几尾跳跳鱼之中 #省饭课代表 #这才是我心中的省饭 #海鲜 #地方美食 #舌尖上的中国,263e43a4-c1d2-4275-bcdd-c7d5f4f85aaa.mp4,huoshan\舌尖\srt_dir\v0332eg10064ct6n032ljhtc7vmm7ovg_Chinese.srt,huoshan\舌尖\srt_dir\v0332eg10064ct6n032ljhtc7vmm7ovg_Arabic.srt,huoshan\舌尖\srt_dir\v0332eg10064ct6n032ljhtc7vmm7ovg_English.srt,HSK3,0.6429603931772191,huoshan\舌尖\srt_dir\v0332eg10064ct6n032ljhtc7vmm7ovg_Pinyin.srt
